0,1,2,3,4,5,6,7,8,9,true_labels,filenames
0,0,0,1,0,50,0,0,0,0,5,puppy_s_001437.png
1,0,0,0,0,1,0,0,48,0,8,speedboat_s_001945.png
0,0,0,0,49,0,0,0,0,1,4,mule_deer_s_001834.png
0,0,0,0,0,0,1,0,50,1,8,boat_s_000939.png
0,0,54,1,0,0,0,0,0,0,2,rhea_s_000854.png
0,0,0,0,0,0,50,0,0,0,6,rana_pipiens_s_001174.png
0,0,0,0,0,51,0,0,0,0,5,maltese_dog_s_001048.png
0,0,0,0,0,50,0,0,0,0,5,mutt_s_000508.png
0,0,0,0,0,51,0,0,0,0,5,pekingese_s_001144.png
0,0,0,55,0,0,0,0,0,0,3,domestic_cat_s_001520.png
1,0,0,0,0,0,0,0,50,0,8,passenger_ship_s_000202.png
0,0,50,0,0,0,0,0,0,0,2,pipit_s_001542.png
0,51,0,0,0,0,0,0,0,0,1,estate_car_s_000354.png
0,3,0,0,0,0,0,0,0,47,9,dump_truck_s_001963.png
0,0,0,50,0,0,1,0,0,0,3,house_cat_s_001448.png
0,52,0,0,0,0,0,0,0,0,1,compact_car_s_001779.png
1,0,0,0,0,0,0,49,0,1,7,quarter_horse_s_000440.png
0,0,0,0,6,2,42,1,0,0,6,spring_frog_s_000420.png
0,0,0,51,0,0,0,0,0,0,3,felis_domesticus_s_000318.png
2,0,50,0,0,0,0,0,0,0,2,flying_bird_s_001013.png
0,0,0,0,0,0,0,0,0,51,9,camion_s_002073.png
0,0,0,0,0,0,0,0,51,0,8,passenger_ship_s_002236.png
0,0,0,0,50,0,0,0,0,0,4,capreolus_capreolus_s_000571.png
0,14,0,0,0,0,0,0,0,38,9,moving_van_s_002574.png
1,0,0,0,0,0,0,0,52,0,8,cargo_ship_s_001825.png
0,0,0,0,0,0,50,0,0,0,6,spring_frog_s_001323.png
0,0,1,2,0,0,47,0,0,0,6,spadefoot_s_000488.png
0,0,0,0,0,0,0,0,51,0,8,passenger_ship_s_000225.png
0,50,0,1,0,0,0,0,0,0,1,taxi_s_001549.png
0,0,1,1,0,0,0,0,2,49,9,truck_s_000136.png
0,0,50,0,1,0,0,0,0,0,2,passerine_s_001222.png
0,0,1,0,0,51,0,0,0,0,5,feist_s_000467.png
0,0,0,50,0,0,0,1,0,0,3,felis_domesticus_s_000466.png
0,0,0,0,0,0,1,0,0,51,9,truck_s_002305.png
0,0,0,0,53,1,0,0,0,0,4,dama_dama_s_000678.png
0,48,0,0,1,0,0,0,1,0,1,coupe_s_000719.png
0,0,0,0,1,51,0,0,0,0,5,chihuahua_s_001765.png
0,0,0,0,0,0,53,0,0,0,6,leptodactylid_frog_s_000018.png
0,0,49,0,1,0,0,0,0,0,2,nandu_s_000021.png
0,0,0,0,0,2,0,0,0,53,9,fire_truck_s_001011.png
0,0,9,0,37,0,4,0,0,0,4,muntjac_s_000096.png
0,0,0,0,0,0,0,0,0,52,9,truck_s_000298.png
0,0,44,2,1,3,0,0,1,0,2,struthio_camelus_s_000030.png
0,0,48,0,0,2,1,0,0,0,2,cassowary_s_000602.png
0,0,0,0,0,0,0,50,0,0,7,plantation_walking_horse_s_000525.png
1,0,0,0,1,0,49,0,0,0,6,bullfrog_s_001588.png
0,52,0,0,0,0,0,0,0,0,1,auto_s_001104.png
0,0,0,0,0,6,0,47,0,0,7,lippizan_s_000844.png
0,0,0,23,0,3,25,0,0,0,6,texas_toad_s_000213.png
0,0,0,50,0,1,0,0,0,0,3,tabby_cat_s_001397.png
0,0,0,0,0,50,0,0,0,0,5,maltese_dog_s_000720.png
0,0,1,0,0,0,49,0,1,0,6,bufo_bufo_s_001789.png
0,0,0,1,0,0,0,0,51,0,8,boat_s_000045.png
49,0,0,0,0,0,0,0,2,0,0,jetliner_s_000025.png
0,51,0,0,0,0,0,0,0,0,1,coupe_s_001063.png
0,0,1,0,49,0,0,0,0,0,4,cervus_elaphus_s_001751.png
0,0,0,0,0,0,0,1,0,50,9,truck_s_002179.png
0,0,50,0,0,0,1,0,0,0,2,passerine_s_001464.png
0,0,1,1,1,0,50,0,0,0,6,alytes_obstetricans_s_000114.png
0,0,0,0,1,0,0,0,0,49,9,camion_s_002253.png
0,0,0,0,0,0,0,0,4,46,9,wrecker_s_000684.png
1,51,0,0,0,0,0,0,0,0,1,coupe_s_001689.png
0,0,54,0,0,0,0,0,0,0,2,lark_s_002031.png
0,0,0,0,51,0,0,0,0,0,4,elk_s_000647.png
0,0,48,0,0,0,2,0,0,0,2,lark_s_000045.png
0,0,0,0,0,0,0,0,1,54,9,delivery_truck_s_000326.png
1,0,0,0,0,0,0,0,50,0,8,container_ship_s_001687.png
0,0,51,0,0,0,0,0,0,0,2,pipit_s_001023.png
0,50,0,0,0,0,0,0,0,0,1,station_wagon_s_002644.png
1,50,0,0,0,0,0,0,0,0,1,taxi_s_001330.png
0,0,1,0,0,1,51,0,0,0,6,barking_frog_s_000147.png
0,51,0,0,0,0,0,0,0,0,1,coupe_s_000436.png
0,1,0,0,0,0,0,0,0,51,9,truck_s_001866.png
0,0,2,11,0,40,0,0,0,0,5,dog_s_000182.png
0,0,1,0,50,0,0,2,0,0,4,fallow_deer_s_000781.png
1,0,0,0,0,0,0,0,51,0,8,sea_boat_s_000433.png
0,0,51,0,1,0,0,0,0,0,2,struthio_camelus_s_000751.png
0,0,0,6,37,5,0,2,0,0,4,fallow_deer_s_001063.png
0,1,48,0,0,1,2,0,0,0,2,pipit_s_000004.png
0,0,0,2,48,0,0,0,0,0,4,woodland_caribou_s_000799.png
0,0,0,0,1,49,0,0,0,0,5,maltese_dog_s_000027.png
2,3,31,2,3,1,1,2,1,4,2,cassowary_s_001675.png
0,0,0,0,1,0,0,50,0,0,7,lippizan_s_000752.png
0,0,0,2,0,0,0,0,1,48,9,wrecker_s_001908.png
0,0,50,0,0,0,0,0,0,0,2,struthio_camelus_s_000264.png
0,0,0,55,0,0,1,0,1,0,3,mouser_s_000194.png
0,0,0,0,0,0,0,0,0,53,9,dump_truck_s_000793.png
49,0,0,0,0,0,0,0,1,0,0,plane_s_000006.png
0,0,0,0,0,0,0,0,0,51,9,trucking_rig_s_000255.png
49,1,0,0,0,0,0,0,1,0,0,airbus_s_000778.png
49,1,0,0,0,0,0,0,1,0,0,dive_bomber_s_000857.png
0,0,0,0,50,0,0,0,0,0,4,capreolus_capreolus_s_000483.png
51,0,0,0,1,0,0,0,0,0,0,dive_bomber_s_001189.png
0,0,0,0,0,0,48,0,2,0,6,pickerel_frog_s_000560.png
0,0,0,53,0,0,0,0,0,0,3,domestic_cat_s_001151.png
0,0,0,48,0,2,0,0,0,0,3,mouser_s_001570.png
0,0,0,1,0,51,0,0,0,0,5,japanese_spaniel_s_000011.png
50,1,0,0,0,0,0,0,0,0,0,dive_bomber_s_001750.png
0,0,1,49,1,0,0,0,0,0,3,tomcat_s_001645.png
0,0,51,0,0,0,1,0,0,0,2,dunnock_s_000381.png
0,0,1,50,0,0,1,0,0,0,3,domestic_cat_s_000806.png
0,0,51,0,0,0,0,0,0,0,2,honey_eater_s_000870.png
0,0,0,5,1,44,0,3,0,0,5,pekingese_s_002492.png
0,0,0,0,1,0,0,52,0,0,7,broodmare_s_000860.png
0,48,0,0,0,0,0,0,0,2,1,cruiser_s_000772.png
0,0,0,0,0,0,51,0,0,0,6,bufo_marinus_s_000100.png
0,0,0,0,0,0,0,0,0,52,9,aerial_ladder_truck_s_000004.png
0,0,1,0,0,1,0,49,0,0,7,stallion_s_000145.png
3,0,1,0,0,0,0,1,46,4,8,boat_s_000723.png
1,0,0,0,0,0,0,0,52,0,8,cargo_vessel_s_001708.png
0,0,0,1,41,4,0,6,0,0,4,elk_s_000259.png
0,1,0,33,5,11,0,0,1,1,3,tabby_s_001150.png
58,1,0,0,0,0,0,0,0,0,0,airbus_s_001645.png
0,0,0,0,52,0,0,0,0,0,4,fawn_s_001292.png
0,0,0,0,0,1,0,49,1,0,7,lipizzan_s_002072.png
1,0,0,0,0,0,0,0,51,0,8,iceboat_s_000163.png
0,0,0,0,40,0,0,11,0,0,4,barking_deer_s_000257.png
0,0,0,0,1,48,2,0,0,0,5,mongrel_s_001615.png
0,0,50,0,0,0,0,0,0,0,2,sparrow_s_000359.png
0,0,0,0,0,0,53,0,0,0,6,bufo_bufo_s_002194.png
0,0,0,0,0,52,0,0,0,0,5,mongrel_s_000687.png
0,0,50,0,0,0,0,0,0,0,2,sparrow_s_000417.png
0,0,1,1,42,3,0,4,0,0,4,deer_s_000103.png
0,0,0,0,40,1,0,11,0,0,4,wapiti_s_000591.png
0,0,0,52,0,0,0,0,0,0,3,cat_s_000932.png
0,0,0,0,0,51,2,0,0,0,5,toy_s_000108.png
37,2,1,1,0,0,0,0,8,2,0,dive_bomber_s_001082.png
52,0,0,0,0,0,0,0,0,0,0,twinjet_s_001112.png
49,0,0,0,0,0,0,0,1,0,0,attack_aircraft_s_000210.png
0,0,0,0,51,0,0,0,0,0,4,elk_s_000296.png
0,0,0,0,0,0,0,0,0,50,9,pantechnicon_s_000075.png
47,0,1,0,0,0,0,0,1,2,0,attack_aircraft_s_001214.png
0,51,0,0,0,0,0,0,0,0,1,compact_car_s_001574.png
0,0,1,48,0,2,0,0,0,0,3,felis_domesticus_s_000470.png
0,2,0,0,0,0,0,0,0,48,9,fire_engine_s_000964.png
0,0,0,1,49,1,0,0,0,0,4,roe_deer_s_000561.png
0,50,0,0,0,0,0,0,0,0,1,shooting_brake_s_000214.png
55,0,0,0,0,0,0,0,1,1,0,stealth_bomber_s_001325.png
49,1,0,0,0,0,0,0,2,1,0,stealth_bomber_s_000186.png
0,0,0,14,2,6,29,0,0,0,6,bufo_bufo_s_001499.png
0,0,0,49,0,1,0,0,0,0,3,mouser_s_001587.png
0,0,0,0,0,0,0,50,1,0,7,quarter_horse_s_001794.png
0,0,0,0,0,0,0,0,51,0,8,container_vessel_s_001291.png
0,0,0,0,48,3,0,0,0,0,4,mule_deer_s_000612.png
2,0,0,0,0,0,0,0,49,0,8,guard_boat_s_000217.png
0,0,0,0,43,0,0,11,0,0,4,moose_s_000044.png
0,1,0,0,0,0,0,0,0,51,9,dumper_s_000565.png
0,0,0,0,0,0,0,0,3,48,9,truck_s_000135.png
49,0,0,0,0,0,0,0,2,0,0,jetliner_s_000647.png
0,0,0,2,0,50,0,0,0,0,5,japanese_spaniel_s_001283.png
49,1,0,0,0,0,0,0,0,0,0,jumbojet_s_000565.png
50,1,0,0,0,0,0,0,0,0,0,attack_aircraft_s_001111.png
0,50,0,0,0,0,0,0,0,1,1,coupe_s_001760.png
0,0,0,0,50,0,0,1,0,0,4,cervus_elaphus_s_001196.png
0,0,0,0,0,52,0,0,0,0,5,lapdog_s_000619.png
0,0,2,2,0,1,46,0,0,0,6,spring_frog_s_000957.png
49,1,0,0,0,0,0,0,1,1,0,propeller_plane_s_001382.png
0,51,0,1,0,0,0,0,0,0,1,coupe_s_000577.png
0,0,1,2,0,47,0,0,0,0,5,maltese_s_000009.png
0,0,0,0,0,0,0,50,0,0,7,lippizaner_s_001094.png
24,0,18,1,1,0,4,0,2,1,0,biplane_s_000273.png
0,49,0,0,0,0,0,0,0,1,1,shooting_brake_s_000019.png
50,0,0,0,0,0,0,0,1,0,0,multiengine_airplane_s_000079.png
0,0,0,0,51,0,0,0,0,0,4,muntjac_s_000808.png
0,0,1,2,2,45,1,0,0,0,5,peke_s_000383.png
0,0,0,2,0,1,47,0,0,0,6,pickerel_frog_s_000035.png
0,0,0,0,1,0,51,0,0,0,6,bufo_americanus_s_000003.png
0,0,0,0,0,52,0,0,0,0,5,chihuahua_s_001066.png
0,0,40,8,0,2,0,0,0,0,2,sparrow_s_002211.png
0,0,54,0,0,0,0,0,0,0,2,prunella_modularis_s_000715.png
0,0,0,0,50,2,0,0,0,0,4,odocoileus_hemionus_s_000969.png
0,0,49,0,1,0,0,0,0,0,2,nandu_s_000783.png
0,0,0,0,0,0,0,53,0,0,7,broodmare_s_001145.png
0,48,0,0,1,0,0,0,0,1,1,police_cruiser_s_000462.png
0,0,0,0,0,0,0,50,0,1,7,lipizzan_s_000963.png
0,0,0,0,3,0,0,49,0,0,7,lippizaner_s_001419.png
0,50,0,0,0,0,0,1,0,0,1,shooting_brake_s_000967.png
0,0,0,52,0,0,0,0,0,0,3,tabby_cat_s_002423.png
0,0,0,0,0,52,0,0,0,0,5,toy_spaniel_s_000171.png
0,0,1,50,0,0,1,0,0,0,3,true_cat_s_001933.png
0,0,0,0,50,2,0,1,1,0,4,cervus_elaphus_s_001647.png
0,0,0,0,0,0,0,0,0,53,9,fire_truck_s_001600.png
0,0,46,0,3,0,1,0,0,0,2,wagtail_s_001877.png
49,0,0,0,0,0,0,0,0,1,0,fighter_aircraft_s_001600.png
0,0,1,0,1,48,0,0,0,0,5,dog_s_000161.png
49,1,0,0,0,0,1,0,0,0,0,fighter_aircraft_s_001215.png
0,0,0,0,1,0,0,0,0,51,9,delivery_truck_s_001620.png
0,0,0,0,0,0,0,0,0,52,9,camion_s_001735.png
0,0,0,50,0,1,0,1,0,0,3,mouser_s_000342.png
0,0,51,0,0,1,0,0,0,0,2,cassowary_s_001050.png
0,0,0,0,0,0,0,0,51,0,8,cabin_cruiser_s_000814.png
0,2,0,0,0,0,0,0,0,49,9,tipper_truck_s_001402.png
1,0,0,3,0,2,1,0,44,0,8,cabin_cruiser_s_000783.png
32,0,1,0,0,0,0,2,11,4,0,jumbo_jet_s_000735.png
0,0,1,0,50,0,0,0,0,0,4,fallow_deer_s_001519.png
0,0,0,0,0,52,0,0,0,0,5,mongrel_s_000684.png
0,51,0,0,0,0,0,0,0,2,1,station_wagon_s_001699.png
0,0,0,0,0,0,1,0,1,49,9,trailer_truck_s_001510.png
0,0,47,1,0,0,2,0,0,0,2,finch_s_000310.png
0,0,14,3,32,0,1,0,0,0,4,musk_deer_s_000087.png
0,0,0,0,0,0,0,0,52,0,8,pleasure_boat_s_000050.png
0,0,0,51,0,0,0,0,0,0,3,felis_domesticus_s_000578.png
1,0,0,0,0,0,0,0,49,0,8,guard_boat_s_001598.png
0,0,0,50,0,0,0,0,0,0,3,domestic_cat_s_000280.png
0,0,0,0,2,0,0,49,0,0,7,tennessee_walker_s_001144.png
0,0,0,7,0,44,0,0,0,0,5,mutt_s_000081.png
0,2,0,0,0,0,0,0,0,50,9,tipper_truck_s_001272.png
0,0,0,51,0,0,0,0,0,0,3,tabby_s_000504.png
0,0,49,0,0,0,1,0,0,0,2,dunnock_s_001008.png
0,0,0,1,0,0,0,0,51,1,8,cargo_ship_s_000660.png
0,0,0,1,49,0,1,0,0,0,4,mule_deer_s_002065.png
0,0,53,0,0,0,0,0,0,0,2,night_bird_s_000132.png
0,0,2,1,0,4,43,0,0,0,6,western_toad_s_000187.png
49,0,0,0,0,0,0,0,1,0,0,monoplane_s_001166.png
0,0,0,0,0,0,0,0,51,1,8,sea_boat_s_001665.png
0,0,0,0,0,0,0,0,0,51,9,tractor_trailer_s_001109.png
39,0,0,0,0,1,0,0,10,0,0,monoplane_s_001035.png
0,0,0,0,0,51,0,0,0,0,5,mongrel_s_001620.png
0,0,0,11,1,39,0,0,0,0,5,maltese_s_001685.png
0,0,0,0,0,15,0,35,0,0,7,lipizzan_s_000661.png
0,4,0,0,0,0,0,0,0,47,9,moving_van_s_000156.png
0,0,0,0,1,0,0,54,0,0,7,stud_mare_s_000788.png
0,0,0,0,0,0,0,0,52,0,8,passenger_ship_s_001052.png
0,0,1,48,1,0,2,0,0,0,3,mouser_s_002061.png
0,0,0,0,0,1,0,0,51,0,8,lightship_s_001646.png
0,50,0,0,0,0,0,0,0,0,1,automobile_s_001089.png
0,0,0,0,1,0,0,49,0,0,7,quarter_horse_s_000847.png
0,0,0,1,0,0,49,0,0,0,6,western_toad_s_000521.png
48,0,0,0,0,1,0,0,1,0,0,stealth_bomber_s_002062.png
0,0,0,0,0,51,0,0,0,0,5,puppy_s_001645.png
0,0,52,0,0,0,0,0,0,0,2,passerine_s_001377.png
0,0,0,0,0,0,1,0,49,0,8,motorboat_s_001417.png
0,0,0,0,0,0,51,0,1,0,6,anuran_s_000762.png
52,0,0,0,0,0,0,0,2,0,0,floatplane_s_000285.png
52,0,0,0,0,0,0,0,1,0,0,airbus_s_002004.png
1,0,0,1,0,0,0,0,52,0,8,freighter_s_002173.png
0,0,0,0,0,0,0,51,0,0,7,arabian_s_001357.png
51,0,0,0,0,1,0,0,0,0,0,twinjet_s_000024.png
0,0,0,0,0,0,0,0,0,50,9,dumper_s_001537.png
3,0,0,0,0,0,0,0,50,0,8,sea_boat_s_000525.png
0,50,0,0,0,0,0,0,0,0,1,coupe_s_000426.png
0,0,0,2,0,0,52,0,0,0,6,bullfrog_s_001034.png
0,0,0,0,0,0,0,51,0,0,7,quarter_horse_s_000570.png
0,0,0,52,0,1,0,0,0,0,3,tabby_s_000506.png
51,0,0,0,0,0,0,0,0,0,0,propeller_plane_s_000256.png
0,0,52,0,0,0,0,0,0,0,2,sparrow_s_002769.png
50,0,0,0,0,0,0,0,1,0,0,stealth_bomber_s_001353.png
0,0,0,0,52,0,0,0,0,0,4,red_deer_s_000076.png
0,0,0,0,52,0,0,1,0,0,4,roe_deer_s_001656.png
52,0,0,0,0,0,0,0,0,0,0,biplane_s_002009.png
0,0,50,0,0,0,0,0,0,0,2,rhea_americana_s_000250.png
0,0,0,0,1,0,0,50,0,0,7,quarter_horse_s_001693.png
0,0,50,0,0,0,0,0,0,0,2,accentor_s_000152.png
0,0,0,0,0,0,0,50,0,0,7,stallion_s_001175.png
0,0,0,0,0,0,0,0,0,52,9,dump_truck_s_001218.png
0,0,48,2,0,0,0,0,0,0,2,rhea_americana_s_000047.png
1,0,0,0,0,0,0,0,50,0,8,container_ship_s_000940.png
0,0,0,0,0,0,0,0,0,51,9,lorry_s_001440.png
0,7,0,0,0,0,0,0,0,45,9,truck_s_001298.png
0,0,1,7,0,39,1,2,0,0,5,pekinese_s_002087.png
0,52,0,0,0,0,0,0,0,0,1,estate_car_s_000667.png
0,0,50,0,0,0,0,0,0,0,2,passerine_s_000477.png
0,0,0,0,48,0,0,5,0,0,4,roe_deer_s_001089.png
2,1,0,0,0,1,0,0,49,0,8,tug_s_000050.png
49,0,0,0,1,0,1,0,0,0,0,stealth_bomber_s_000773.png
1,0,0,0,0,0,0,0,50,0,8,freighter_s_000648.png
0,0,1,0,0,0,50,0,0,0,6,bufo_americanus_s_001165.png
0,0,0,0,1,0,0,50,0,0,7,quarter_horse_s_001423.png
0,49,0,2,0,0,0,0,0,0,1,estate_car_s_000869.png
0,50,0,0,0,0,0,0,0,1,1,auto_s_001767.png
0,0,0,1,0,48,0,0,0,1,5,mutt_s_001579.png
0,0,0,22,0,29,0,0,0,0,5,pekingese_s_001770.png
0,0,0,0,57,0,0,0,0,0,4,elk_s_000197.png
0,0,0,0,0,0,50,0,0,0,6,texas_toad_s_000506.png
0,0,0,53,0,0,0,0,0,0,3,tabby_cat_s_002747.png
0,50,0,0,0,0,0,0,0,0,1,shooting_brake_s_001474.png
0,50,0,0,0,0,0,0,0,1,1,automobile_s_002010.png
0,0,45,2,1,1,2,0,1,0,2,struthio_camelus_s_001480.png
0,0,48,1,1,0,0,0,1,0,2,ostrich_s_001001.png
0,0,0,0,0,0,0,0,50,0,8,sea_boat_s_001161.png
0,0,0,0,0,0,50,0,0,0,6,leopard_frog_s_000184.png
0,0,0,0,0,0,0,0,0,52,9,wrecker_s_001898.png
0,0,0,0,0,0,0,0,50,0,8,powerboat_s_000529.png
0,0,0,3,0,49,0,0,0,0,5,puppy_s_001873.png
0,0,0,0,0,50,0,0,0,0,5,maltese_s_000025.png
0,0,0,49,0,1,0,0,0,0,3,domestic_cat_s_001663.png
0,51,0,0,0,0,0,0,0,0,1,estate_car_s_000945.png
50,0,0,0,0,0,0,0,0,1,0,airliner_s_001818.png
1,0,0,0,0,0,0,0,50,0,8,cargo_ship_s_000151.png
0,0,0,0,0,0,51,0,1,0,6,green_frog_s_000042.png
50,0,0,0,0,0,0,0,0,0,0,airbus_s_000249.png
46,0,2,0,0,0,0,0,3,0,0,stealth_bomber_s_001771.png
0,0,0,48,0,0,1,1,1,0,3,tabby_s_000214.png
0,0,0,0,0,0,0,55,0,1,7,roan_s_000125.png
47,1,2,0,0,0,0,0,1,0,0,propeller_plane_s_001067.png
0,0,0,0,0,57,1,0,0,0,5,maltese_dog_s_000976.png
0,0,0,0,0,52,0,0,0,0,5,english_toy_spaniel_s_000504.png
0,45,0,0,0,0,0,0,0,6,1,car_s_001754.png
1,0,0,0,0,0,0,0,51,0,8,pontoon_s_000121.png
0,0,0,0,0,0,0,0,51,0,8,ship_s_000124.png
0,0,49,1,0,0,1,0,1,0,2,rhea_s_000546.png
0,0,0,1,0,0,0,0,51,0,8,fireboat_s_000168.png
0,0,0,0,0,0,0,0,0,52,9,truck_s_002302.png
0,1,35,2,7,0,4,0,1,1,2,wagtail_s_002091.png
0,0,0,0,49,0,0,1,0,0,4,roe_deer_s_001378.png
0,0,0,0,1,48,1,0,0,0,5,pekingese_s_000364.png
0,0,0,0,48,0,0,2,0,0,4,deer_s_001716.png
8,0,5,38,0,1,0,0,0,0,3,house_cat_s_000385.png
0,0,0,0,53,0,0,0,0,0,4,muntjac_s_001393.png
0,0,1,24,2,26,0,0,0,0,3,felis_catus_s_001635.png
0,0,1,1,1,1,47,0,0,0,6,pickerel_frog_s_000860.png
0,0,0,0,5,5,0,44,0,0,7,appaloosa_s_000052.png
0,0,52,0,0,1,0,0,0,0,2,wagtail_s_001172.png
0,0,0,0,0,0,0,0,0,50,9,delivery_truck_s_001672.png
0,0,0,34,0,0,16,1,0,0,3,mouser_s_001456.png
0,0,51,0,0,0,0,0,0,0,2,sparrow_s_001661.png
0,0,0,0,0,0,0,0,51,0,8,speedboat_s_000041.png
0,0,0,0,1,0,49,0,0,0,6,rana_catesbeiana_s_000495.png
0,0,0,2,0,0,52,0,0,0,6,western_toad_s_000235.png
1,0,0,0,0,0,49,0,0,0,6,western_toad_s_000828.png
0,0,1,0,0,51,0,0,0,0,5,king_charles_spaniel_s_000003.png
49,1,0,0,0,0,0,0,0,0,0,attack_aircraft_s_000610.png
0,0,0,1,0,0,49,0,0,0,6,true_frog_s_001173.png
0,0,0,0,0,0,51,0,0,0,6,bufo_viridis_s_000017.png
0,0,0,0,0,0,0,0,0,50,9,tandem_trailer_s_000286.png
0,0,1,0,0,51,0,0,0,0,5,mutt_s_000543.png
0,0,0,0,0,0,49,1,0,0,6,tailed_frog_s_000665.png
0,0,0,0,0,52,0,0,0,0,5,toy_dog_s_000003.png
0,0,0,0,0,0,0,0,54,0,8,barge_s_000027.png
0,0,0,0,0,0,0,0,0,50,9,dump_truck_s_000355.png
0,0,0,0,0,0,0,0,0,50,9,camion_s_000966.png
49,0,0,0,0,0,0,1,1,0,0,stealth_bomber_s_000782.png
0,0,0,0,1,0,0,50,0,0,7,quarter_horse_s_001332.png
0,49,0,2,0,0,0,0,0,0,1,convertible_s_000313.png
0,0,50,1,0,0,0,0,0,0,2,rhea_americana_s_000275.png
0,0,0,0,50,1,0,1,0,0,4,sika_s_000891.png
0,0,0,1,49,0,0,0,0,0,4,wapiti_s_001306.png
0,0,0,0,0,0,0,50,0,0,7,tennessee_walking_horse_s_001411.png
0,0,0,51,0,0,0,0,0,0,3,tabby_cat_s_002604.png
0,0,31,4,2,1,0,13,0,0,2,emu_s_002009.png
0,0,0,25,1,0,24,0,0,0,3,domestic_cat_s_001792.png
3,0,0,0,0,0,0,0,49,0,8,freighter_s_000063.png
0,0,0,0,0,0,0,0,51,0,8,scow_s_000202.png
0,0,0,39,0,10,0,1,0,0,3,domestic_cat_s_002057.png
0,0,56,1,0,0,0,0,0,0,2,dromaius_novaehollandiae_s_000864.png
0,0,0,47,0,2,1,0,0,0,3,house_cat_s_000703.png
0,0,0,0,0,0,50,0,0,0,6,bullfrog_s_002031.png
0,0,50,0,0,0,0,0,0,0,2,honey_eater_s_000001.png
0,0,0,0,0,0,0,0,51,0,8,powerboat_s_001361.png
0,0,0,0,51,0,0,0,0,0,4,fallow_deer_s_000157.png
0,0,0,0,0,0,54,0,0,0,6,rana_temporaria_s_000129.png
0,0,0,1,49,0,0,1,0,0,4,roe_deer_s_000081.png
0,0,1,1,0,48,0,0,0,0,5,maltese_s_000091.png
0,54,0,0,0,0,0,0,0,0,1,coupe_s_001145.png
0,0,0,0,51,0,0,0,0,0,4,mule_deer_s_000451.png
0,51,0,0,0,0,0,0,0,1,1,coupe_s_000776.png
30,1,0,0,0,0,0,0,19,0,0,monoplane_s_001521.png
0,50,0,0,0,0,0,0,0,2,1,funny_wagon_s_000147.png
0,0,0,0,0,51,0,0,0,0,5,mutt_s_001398.png
1,2,0,0,0,0,0,0,0,48,9,trucking_rig_s_000077.png
0,0,0,0,0,0,51,0,0,0,6,leopard_frog_s_000261.png
0,0,54,0,0,0,0,0,0,0,2,sparrow_s_001051.png
1,50,0,0,0,0,0,0,0,0,1,convertible_s_002066.png
0,0,52,0,0,0,0,0,0,0,2,pipit_s_001446.png
0,0,0,0,0,49,0,1,0,0,5,dog_s_000158.png
0,46,0,0,0,0,0,0,1,3,1,convertible_s_001849.png
0,1,1,37,1,10,0,0,0,0,3,tabby_cat_s_002343.png
0,0,4,3,0,44,0,0,0,0,5,dog_s_001098.png
0,0,0,50,0,0,0,0,0,0,3,tabby_cat_s_001416.png
0,13,0,0,0,0,0,0,0,37,9,trailer_truck_s_000066.png
0,0,0,0,0,0,0,52,0,0,7,lipizzan_s_000961.png
0,0,36,0,7,2,1,4,0,0,2,ostrich_s_000681.png
0,0,49,1,2,0,0,0,0,0,2,struthio_camelus_s_000715.png
