0,1,2,3,4,5,6,7,8,9,true_labels,filenames
3.196982652298175e-05,6.026812116033398e-06,0.013494567945599556,0.06900917738676071,0.7398328185081482,0.16001075506210327,0.001290587242692709,0.01623338833451271,1.7795415260479786e-05,7.298506534425542e-05,5,toy_spaniel_s_001592.png
1.914676062142462e-08,1.3129507897557957e-11,3.0547511187251075e-08,4.2385952525592074e-08,1.041157611325616e-05,1.562453803671815e-06,2.1192875010456191e-07,0.9999877214431763,2.664286846698616e-10,1.4724320651637868e-09,7,lippizan_s_000752.png
0.00015820869884919375,0.02092823013663292,1.567087929288391e-05,2.7733224214898655e-06,2.0410764989264862e-07,2.0457963501030463e-07,2.1400428522611037e-06,9.473931754655496e-07,0.0024860401172190905,0.9764056205749512,9,truck_s_000149.png
0.05752384290099144,0.0032388472463935614,0.03880029171705246,0.14040344953536987,0.04346331208944321,0.009495274163782597,0.3586508333683014,0.0010300390422344208,0.34285083413124084,0.00454323273152113,8,dredger_s_001437.png
2.8890499379485846e-05,2.942779792647343e-05,0.0007380477036349475,0.04747030884027481,0.00019886271911673248,0.9498051404953003,2.8300490157562308e-05,0.0016702052671462297,2.1803678464493714e-05,9.048071660799906e-06,5,puppy_s_001937.png
0.012298455461859703,0.014504864811897278,0.027803735807538033,0.05843045562505722,0.08117415755987167,0.11388827860355377,0.02166692353785038,0.6420444846153259,0.00670284079387784,0.021485859528183937,7,cow_pony_s_000038.png
1.144100860983599e-05,6.389721534105774e-07,7.263570855897683e-10,1.691990547669775e-09,1.3950725297195987e-10,2.4678139740053062e-11,5.266211078325256e-11,8.717095101307137e-11,0.9999817609786987,6.175935141072841e-06,8,boat_s_001450.png
7.585889555405956e-11,5.966396127154994e-11,5.070124871053849e-07,2.5624121917644516e-06,6.754083159421498e-08,2.6330075897362804e-08,0.9999969005584717,4.473417469785801e-11,1.5584058349338292e-11,1.3480321893466485e-11,6,rana_clamitans_s_000570.png
1.3114334933561622e-06,1.2065060950305906e-08,8.16378178569721e-06,6.676922203041613e-05,6.4865748754527885e-06,0.00019621141836978495,4.001614968274225e-07,0.9997177720069885,1.3028929934932876e-08,2.906724830609164e-06,7,tennessee_walker_s_000353.png
0.9999594688415527,4.4143346509888885e-15,4.047721449751407e-05,3.5863878533604066e-10,1.4394522900029738e-12,1.0630524374189224e-13,3.68579847903356e-14,1.387740410188935e-14,5.460870511342364e-08,6.379944858005138e-13,0,stealth_fighter_s_000354.png
0.008408503606915474,1.1458560038590804e-05,0.02878088876605034,0.018815305083990097,0.9340711236000061,0.00199234951287508,0.0013747427146881819,0.005841623060405254,0.000644456478767097,5.945112934568897e-05,4,wapiti_s_001434.png
7.830367110273073e-08,0.007903414778411388,2.1108868963892746e-07,4.2963865354295194e-08,6.5162728546397375e-09,8.153992148152156e-09,2.7609775088421884e-07,1.1559582446807326e-07,1.4297893358161673e-06,0.9920944571495056,9,aerial_ladder_truck_s_001218.png
0.027233116328716278,0.00024997477885335684,0.05098075419664383,0.10479222983121872,0.7104893326759338,0.021082917228341103,0.004831439815461636,0.0748172476887703,0.0024310320150107145,0.003092037281021476,5,puppy_s_001691.png
0.02268758974969387,0.0005419919034466147,0.14887337386608124,0.07630360126495361,0.6688616871833801,0.05304272100329399,0.01581813395023346,0.011895982548594475,0.0013982921373099089,0.0005765637033618987,2,gamecock_s_000228.png
0.007881187833845615,0.00013171733007766306,0.004814302083104849,0.015252604149281979,0.6188446283340454,0.015311037190258503,0.2338305562734604,0.10114874690771103,0.0014687174698337913,0.0013163740513846278,4,elk_s_000015.png
0.9435137510299683,3.844307502731681e-05,0.016157418489456177,0.021317752078175545,0.004417809657752514,0.00867598969489336,0.003065485740080476,0.0015765470452606678,0.000535344413947314,0.0007015778683125973,0,dive_bomber_s_000184.png
0.0108559625223279,0.08931062370538712,0.03032682277262211,0.01499250903725624,0.0058681545779109,0.009144880808889866,0.04905877262353897,0.011040504090487957,0.0274877417832613,0.7519139647483826,9,tipper_truck_s_000866.png
1.6606869621682563e-06,6.783600383641897e-07,0.00018728872237261385,2.0675399355241098e-05,2.3875347324064933e-05,8.803283890301827e-06,0.9997556805610657,1.0630940323608229e-06,5.3958508772211644e-08,2.4479555804646225e-07,6,pickerel_frog_s_001165.png
2.0454608602449298e-05,3.7479483125935076e-06,0.003955607768148184,0.0003452887467574328,7.33812412363477e-05,0.0003671480808407068,0.9950947761535645,0.0001274478854611516,1.1314926950944937e-06,1.0927908078883775e-05,6,bufo_boreas_s_000096.png
2.723505474477861e-07,7.053157702330282e-08,5.3340685553848743e-05,0.006429518107324839,0.0002285037044202909,0.9928632378578186,3.5598814065451734e-06,0.00042118222336284816,2.7521908307903686e-08,1.8613350505347626e-07,5,pekingese_s_000608.png
0.007372129708528519,0.000578783918172121,0.12398765981197357,0.08301086723804474,0.2703358232975006,0.0161609910428524,0.47330260276794434,0.016258638352155685,0.007006739731878042,0.00198575877584517,4,deer_s_001275.png
0.00038050676812417805,0.0002038201200775802,0.006146889179944992,0.44251400232315063,0.025902098044753075,0.08404574543237686,0.43608221411705017,0.0016766777262091637,0.002809299621731043,0.00023867285926826298,5,puppy_s_000644.png
2.5538995487295324e-06,4.619747414835729e-05,3.200860021479457e-07,3.119746949664659e-08,1.1406710298533795e-10,5.744024367260181e-09,3.495063438663237e-08,2.5601363518035214e-07,2.5539642592775635e-05,0.9999251365661621,9,transporter_s_000374.png
0.0006441244622692466,0.0003225286491215229,0.014201422221958637,0.4626021385192871,0.019185194745659828,0.01937287673354149,0.4688655734062195,0.0006723061669617891,0.01376473717391491,0.000369042856618762,2,struthio_camelus_s_001480.png
0.001087396638467908,6.97311625117436e-05,0.003902703057974577,0.02975752390921116,0.12973901629447937,0.05534601956605911,0.002258051186800003,0.7769613265991211,0.00028969021514058113,0.0005885057034902275,4,barking_deer_s_000257.png
0.2510996162891388,0.27056699991226196,0.0004960729856975377,0.00014072911289986223,0.00019863416673615575,0.0001964861439773813,5.9242360293865204e-05,0.0007709374185651541,0.025360332801938057,0.45111098885536194,1,automobile_s_001582.png
1.4762572675408592e-07,6.971973198233172e-05,4.5946393356643966e-08,2.416323852116875e-08,6.159141946460167e-11,8.83589035272081e-10,4.341444981292852e-09,1.3672308618595252e-08,2.847402583938674e-06,0.9999271631240845,9,fire_engine_s_001468.png
4.332936093254247e-11,1.0830165930730828e-10,3.2044081308413297e-06,1.4071763871470466e-05,1.9436976472775314e-08,0.999982476234436,1.536601246243663e-07,1.464798344841256e-07,4.8011296327477027e-11,3.240452073338673e-10,5,pekingese_s_002007.png
0.1612224131822586,1.2610428711923305e-05,0.0036091103684157133,0.0014921382535248995,0.8131340742111206,0.0008064034045673907,8.240703755291179e-05,0.01655678264796734,0.0015624520601704717,0.001521702972240746,4,rangifer_tarandus_s_001009.png
4.0536806977797823e-07,5.544580616856365e-08,5.089015394332819e-05,2.7816764486487955e-05,3.538106739142677e-06,1.4673431678602356e-06,0.999915361404419,8.997648848207973e-08,8.46414138777618e-08,2.2444397984600073e-07,6,frog_s_002888.png
3.1531766580883414e-05,3.7342385894589825e-06,0.0003366757882758975,0.24197523295879364,0.0009160965564660728,0.7484842538833618,6.227560334082227e-07,0.008178082294762135,4.066964265803108e-06,6.964030035305768e-05,5,japanese_spaniel_s_000569.png
6.35329571070653e-13,1.7339875368893587e-10,7.979587657303e-09,1.3723279153055046e-06,5.133675706758822e-09,8.716356347804322e-08,0.9999984502792358,6.099669922800255e-13,1.5186305338255046e-11,1.014650342912038e-11,6,crapaud_s_001329.png
0.8340230584144592,0.010428515262901783,0.0018687350675463676,0.0002490056212991476,0.0005781868239864707,0.00020513725758064538,0.0005305330269038677,0.0007932725711725652,0.11853554844856262,0.032788123935461044,0,biplane_s_000278.png
0.00017152505461126566,0.0020135140512138605,6.104684871388599e-05,4.786390491062775e-06,1.1668903425743338e-06,2.191168732679216e-06,5.033506386098452e-05,3.7326781239244156e-06,0.001757609541527927,0.9959341287612915,9,camion_s_000605.png
0.0021016865503042936,0.0004653129435610026,0.05928899347782135,0.5894595980644226,0.03859894350171089,0.11872845888137817,0.16644088923931122,0.017166808247566223,0.007367299869656563,0.0003820145793724805,3,tomcat_s_002930.png
0.10223899781703949,0.0716494470834732,0.028248649090528488,0.06717992573976517,0.03275330737233162,0.03978393226861954,0.0033647140953689814,0.04111471772193909,0.17376993596553802,0.4398963153362274,9,tractor_trailer_s_000750.png
3.0192734163519974e-12,4.8007753913718865e-14,1.8908280496887642e-10,2.918856694122951e-07,6.502959877252579e-07,3.0266169233073015e-06,5.35003763513231e-10,0.9999960660934448,8.275799750351309e-13,9.574797205091912e-11,7,quarter_horse_s_001535.png
0.001341487979516387,8.535164670320228e-05,0.04649624228477478,0.01184736005961895,0.04583950713276863,0.0016101278597489,0.8906845450401306,0.0004371998365968466,0.0015829679323360324,7.517630729125813e-05,6,rana_pipiens_s_000931.png
0.038677215576171875,0.0013781124725937843,0.009259236045181751,0.004584191832691431,4.83593248645775e-05,0.0017337317112833261,0.03586051985621452,0.03754653409123421,0.008523685857653618,0.8623884916305542,9,dump_truck_s_001132.png
0.017115958034992218,0.00026020107907243073,0.0003181174397468567,0.00011228772200411186,0.00018708116840571165,7.968046702444553e-06,9.285713895224035e-05,2.3351974959950894e-05,0.9797152280807495,0.0021669110283255577,8,pilot_boat_s_000533.png
0.0001162080661742948,1.2694924407696817e-05,0.0030216723680496216,0.01607264019548893,0.00021201878553256392,0.005244671367108822,0.00012530063395388424,0.9750330448150635,5.85363814025186e-05,0.00010317274427507073,0,stealth_bomber_s_002171.png
0.0001040841088979505,5.6379245506832376e-05,0.007564816623926163,0.7410107254981995,0.03737378492951393,0.11478763073682785,0.09569251537322998,0.0025089809205383062,0.000667536340188235,0.00023355826851911843,3,house_cat_s_000481.png
0.009652309119701385,2.051426463367534e-06,1.232493900715781e-06,5.612541826849338e-07,8.260514050562051e-09,2.0053734672842438e-08,2.2086178219637986e-08,1.3899323469956926e-08,0.9903359413146973,7.73344982007984e-06,8,container_vessel_s_000228.png
0.0025143236853182316,7.512950560339959e-06,3.0118454219518753e-07,3.7542672970403146e-08,3.521390112837253e-08,3.9126871187455947e-10,4.553869725754112e-09,1.0100985825545195e-08,0.9971984624862671,0.00027934653917327523,8,boat_s_001029.png
0.002480865688994527,0.0001985838753171265,0.004146757069975138,0.011571569368243217,0.04332694783806801,0.025873402133584023,0.00046056974679231644,0.91072016954422,0.0005329695413820446,0.0006881688022986054,7,lippizan_s_000221.png
0.0008546292083337903,0.0029966423753648996,0.015295852907001972,0.13063670694828033,0.018917547538876534,0.1661713421344757,0.5285858511924744,0.13139446079730988,0.00353218917734921,0.0016147205606102943,7,buckskin_s_000049.png
0.00021806401491630822,0.00022266924497671425,0.0035393545404076576,0.9296534657478333,0.004222937859594822,0.027972443029284477,0.018973616883158684,0.011137031018733978,0.0036178238224238157,0.00044246719335205853,4,sika_s_001478.png
0.0013180328533053398,0.0021023855078965425,0.06161024793982506,0.39186254143714905,0.06577857583761215,0.2959541380405426,0.14515143632888794,0.031217077746987343,0.004321873188018799,0.000683691177982837,6,bufo_bufo_s_001499.png
2.093812970227482e-12,1.265816624288667e-16,9.376587506437772e-09,7.508377031228974e-09,0.00012561869516503066,1.3822133437813022e-09,4.137197041117341e-13,0.9998743534088135,6.85193208053124e-14,8.89659613340088e-12,7,quarter_horse_s_000120.png
0.00016550681903026998,0.0002687665692064911,0.008486326783895493,0.3236931562423706,0.02420346811413765,0.5752673745155334,0.024966048076748848,0.04162946715950966,0.00040679724770598114,0.0009131181286647916,3,domestic_cat_s_000539.png
0.0011285264045000076,0.00018532699323259294,0.0028688900638371706,0.016707170754671097,0.0017800785135477781,0.010008140467107296,0.952236533164978,0.013728155754506588,0.0005430486053228378,0.0008140961290337145,6,bullfrog_s_000196.png
0.094850093126297,0.45321157574653625,0.05849682167172432,0.04791785031557083,0.014417425729334354,0.0368460938334465,0.005864775273948908,0.003152529476210475,0.0709923505783081,0.21425049006938934,3,tabby_cat_s_000838.png
3.0409282771870494e-06,1.5373470887425356e-05,0.0004010811389889568,0.0011459507513791323,1.239453922607936e-05,0.0013943425146862864,0.9970226883888245,3.4026831485789444e-07,3.988980097346939e-06,6.595896024919057e-07,6,spadefoot_s_000290.png
0.0015836545499041677,0.00030084900208748877,0.7062155604362488,0.036696657538414,0.009713108651340008,0.0035334760323166847,0.23961807787418365,0.0016353545943275094,0.0005743254441767931,0.00012895153486169875,2,dunnock_s_000264.png
0.018325429409742355,0.8561304807662964,0.0014557124814018607,0.002135797403752804,0.0006702055688947439,0.0007271873764693737,0.0005218921578489244,0.0020591747015714645,0.04018799960613251,0.07778607308864594,1,police_cruiser_s_000689.png
0.9335635304450989,4.2433792259544134e-05,0.02744017355144024,0.00014535603986587375,0.003742469707503915,1.3156349268683698e-05,0.0035418346524238586,1.3667931852978654e-05,0.03086889162659645,0.0006284799892455339,2,pipit_s_000291.png
0.0012456633849069476,0.0012577269226312637,0.012660727836191654,0.8039624691009521,0.03572167083621025,0.09390130639076233,0.004932476673275232,0.04015231877565384,0.0030707528349012136,0.0030949199572205544,3,tabby_cat_s_002157.png
0.00012059193977620453,2.879377234421554e-06,0.00012682913802564144,0.001566386315971613,0.005194614641368389,0.002459828043356538,4.68244579678867e-05,0.9903818964958191,2.8135444154031575e-05,7.203394488897175e-05,7,arabian_s_000445.png
0.04511384665966034,0.00746167590841651,0.28271690011024475,0.4095670282840729,0.02601436711847782,0.0667511522769928,0.030095020309090614,0.022543277591466904,0.1062370017170906,0.003499632468447089,2,bird_s_000650.png
0.000479072768939659,0.0002332862204639241,0.0034594046883285046,0.0300152525305748,0.00239324732683599,0.010028379037976265,0.9506801962852478,0.0016679586842656136,0.0005622152239084244,0.0004809900128748268,6,bufo_marinus_s_000444.png
1.8705561899423628e-07,7.613120689420327e-10,2.26590846780228e-11,7.0721367130544e-12,2.515915264750951e-13,1.7122454238423408e-14,4.277822670747944e-13,4.546929103848782e-14,0.9999996423721313,7.381698452491037e-08,8,tug_s_000115.png
0.00046115610166452825,7.627114882780006e-06,8.237374515829288e-08,2.4221506578214758e-08,1.9262694550548076e-08,2.7795502011151996e-10,5.392048585406428e-09,1.2817038541612646e-09,0.9994786381721497,5.240467726252973e-05,8,passenger_ship_s_000924.png
0.7113068103790283,0.013350524008274078,0.010493401437997818,0.001046127756126225,0.0006871700170449913,0.0003182662767358124,0.0010515269823372364,0.005501443054527044,0.07607843726873398,0.1801663339138031,0,dive_bomber_s_000494.png
2.1738687792094424e-06,9.707910919587448e-09,0.9931326508522034,0.000943304446991533,0.0008132863440550864,0.004378975834697485,2.514953121135477e-05,0.0007038319599814713,3.4744732602121076e-07,3.3823420153566985e-07,2,dunnock_s_001230.png
0.8580602407455444,0.00037740537663921714,0.012391267344355583,0.0003530165704432875,0.008199356496334076,0.0009610986453481019,0.00035489167203195393,0.05403023585677147,0.01187319215387106,0.053399160504341125,9,camion_s_000449.png
0.00012491554662119597,0.00011347861436661333,0.0027869120240211487,0.9258870482444763,0.006612798664718866,0.05627128481864929,0.0014520082622766495,0.0014673905679956079,0.005236195866018534,4.792721665580757e-05,3,domestic_cat_s_001722.png
0.0002636173740029335,0.00010313986422261223,0.020135970786213875,0.23802131414413452,0.04567071050405502,0.5718316435813904,0.0041328975930809975,0.11932171136140823,0.0001031404608511366,0.00041575319482944906,3,domestic_cat_s_002061.png
1.2601929483935237e-05,9.500647735194434e-08,5.2001798422907086e-08,2.4333408177312776e-08,2.4976483103955616e-09,1.955906270278973e-10,7.591752226865367e-10,3.7401409747062075e-10,0.999987006187439,2.6286500087735476e-07,8,liberty_ship_s_000250.png
0.054056111723184586,0.0003048144862987101,3.9909358747536317e-05,1.4228110558178741e-05,4.2930546442221384e-06,5.560552267525054e-07,2.2904587240191177e-06,1.941774826264009e-06,0.944891095161438,0.0006847601616755128,8,hospital_ship_s_000663.png
0.004879376385360956,0.1712871938943863,2.209637841588119e-06,4.3230784285697155e-07,2.6134504338415354e-08,1.606167998602359e-08,1.7237666725122835e-06,2.5924498103790938e-08,0.3614404499530792,0.4623885750770569,1,auto_s_000935.png
2.6297446311218664e-05,0.9998959302902222,1.303629204585377e-09,9.871019973628492e-11,5.334147568092362e-10,2.5708517346206827e-12,1.1636557169236728e-11,8.071923685015747e-10,6.49942594463937e-05,1.2736640201183036e-05,1,convertible_s_001704.png
0.0015231803990900517,2.0141927961958572e-05,0.0004710839129984379,0.0013936866307631135,0.0008201433229260147,0.0031897376757115126,1.6365702322218567e-05,0.9923399686813354,0.00010827363439602777,0.00011746548261726275,7,appaloosa_s_002082.png
0.0032607591710984707,9.609282278688625e-05,0.32575616240501404,0.09623727202415466,0.004812666680663824,0.5279672741889954,0.0015902889426797628,0.03971865028142929,0.0002383419923717156,0.00032246162299998105,2,emu_s_000246.png
6.838831905042753e-05,7.614460741933726e-07,4.78671099699568e-05,0.000830256671179086,0.0010108290007337928,0.007083073258399963,1.7839485053627868e-06,0.9904335737228394,3.2282596293953247e-06,0.0005201128660701215,5,toy_spaniel_s_000348.png
0.0010557844070717692,0.00014892603212501854,0.04402446001768112,0.27239155769348145,0.34991583228111267,0.182549849152565,0.002456590998917818,0.14704151451587677,0.00015529218944720924,0.00026013742899522185,2,cassowary_s_001108.png
0.04714714735746384,0.01208467036485672,0.007338634226471186,0.2456045150756836,0.013220480643212795,0.03296952694654465,0.009684526361525059,0.05530330911278725,0.48769593238830566,0.0889512151479721,7,appaloosa_s_001714.png
0.006129286717623472,9.658343515184242e-06,1.5773166524013504e-05,0.0001971445744857192,0.00020712260447908193,9.180441338685341e-06,5.9112189774168655e-05,2.7149251764058135e-05,0.9911937117576599,0.002151918364688754,8,sea_boat_s_000296.png
0.00010519982606638223,0.0009390949853695929,2.594181933091022e-05,1.4313615110950195e-06,2.0751710394506517e-07,4.0222025177172327e-07,0.00014760390331503004,4.828323767469556e-07,0.0006433125818148255,0.9981362819671631,9,aerial_ladder_truck_s_001320.png
0.9902757406234741,0.0006833013030700386,1.2011139006062876e-05,6.385513273698962e-08,1.8675694946068688e-06,3.77917288574281e-08,4.4876455262965464e-07,2.083350864268141e-06,0.00815216638147831,0.0008721293415874243,0,airbus_s_001259.png
0.0027334243059158325,0.0011066811857745051,0.20205946266651154,0.3877391517162323,0.17172637581825256,0.017223916947841644,0.20284618437290192,0.006617410574108362,0.005706469062715769,0.0022409374359995127,3,tabby_s_001816.png
3.461155301920371e-06,2.1528032689843712e-08,3.549636673483292e-08,3.143820137552211e-08,2.2967001633844575e-09,1.3748190363926938e-09,2.8692574982613905e-09,3.623981392752995e-10,0.9999959468841553,4.619422213636426e-07,8,mackinaw_s_000120.png
4.157384410063969e-07,2.365329834219665e-07,7.661696145078167e-05,0.0003337121452204883,9.747035619511735e-06,6.786216545151547e-05,0.9995110034942627,9.864054817398937e-08,1.7832223875302589e-07,7.240384292117596e-08,6,true_frog_s_000002.png
3.2991429179674014e-05,4.576251555477029e-08,0.0016346543561667204,0.008487234823405743,0.7269382476806641,0.004331177566200495,0.00013658769603352994,0.25841811299324036,1.2047001291648485e-05,8.839845577313099e-06,4,fawn_s_001906.png
1.501336464571068e-05,1.2582908311742358e-05,0.0015565152280032635,0.011802093125879765,0.0008123253937810659,0.001284715486690402,0.9843889474868774,6.480070442194119e-05,5.833507020724937e-05,4.815462034457596e-06,6,pickerel_frog_s_000339.png
2.454436014431849e-07,1.0499930169771687e-07,0.002236531814560294,0.0011648553190752864,0.0018174274591729045,1.9979712305939756e-05,0.9947580695152283,2.0644715732487384e-06,5.664620061907044e-07,2.5415761228941847e-07,6,grass_frog_s_000060.png
0.7526172995567322,0.0034796984400600195,0.11894217878580093,0.012142949737608433,0.011104223318397999,0.004185859113931656,0.007094672881066799,0.005145327188074589,0.0744946151971817,0.010793052613735199,0,biplane_s_001908.png
0.9998328685760498,1.0880505697807852e-11,0.00016631816106382757,1.248962622213412e-08,1.6117894574563252e-08,9.616923923871923e-10,1.56896013108615e-12,1.9431156683680229e-10,7.236463943627314e-07,6.025126175757123e-09,0,dive_bomber_s_000862.png
0.041193317621946335,0.00124003563541919,0.06784633547067642,0.3756372332572937,0.017520390450954437,0.06068906933069229,0.05391211062669754,0.3694539964199066,0.008158966898918152,0.00434857327491045,7,quarter_horse_s_001532.png
0.00034611651790328324,1.6902726201806217e-05,0.06017674133181572,0.04386749863624573,0.8109078407287598,0.04443824663758278,0.0009186287061311305,0.039075639098882675,6.952253897907212e-05,0.00018287023704033345,4,deer_s_001324.png
2.845488597813528e-05,0.0002555122773628682,0.0067760213278234005,0.1510763019323349,0.03921055421233177,0.620587944984436,0.15389440953731537,0.027333935722708702,0.00030923489248380065,0.0005277022137306631,5,toy_spaniel_s_001306.png
4.928635462420061e-05,0.0009392598294652998,0.007111703976988792,0.000774952641222626,0.0002478437963873148,0.0014313884312286973,0.9892667531967163,7.014101720415056e-05,1.6454632714157924e-05,9.21442115213722e-05,6,frog_s_000022.png
0.0015328023582696915,0.0004028933180961758,0.011085893027484417,0.6143712401390076,0.015931831672787666,0.04053020477294922,0.29329943656921387,0.014285406097769737,0.006098710000514984,0.002461520256474614,3,tabby_cat_s_002739.png
2.014448163834004e-09,1.0,2.5066546704792785e-15,7.392576397159656e-16,1.757573777915768e-15,8.792398861485425e-18,1.7824995670014917e-18,1.3095766333327818e-13,2.4376125562497464e-09,6.125606688556218e-10,1,police_cruiser_s_000916.png
9.422916440182671e-12,1.0,7.485326030289126e-20,1.4909553939072171e-24,1.4129855279660777e-19,9.221364939120775e-23,3.090837583869388e-20,1.0044052068069981e-28,1.2446905485463677e-12,3.3055239101464906e-11,1,convertible_s_000268.png
0.07947655022144318,0.0008733204449526966,0.05727933719754219,0.7216010093688965,0.001615585177205503,0.02874021977186203,0.029971927404403687,0.051444195210933685,0.023781271651387215,0.005216620396822691,3,house_cat_s_001448.png
3.823912777534133e-07,1.3636890798807144e-06,0.00014754911535419524,0.00029138263198547065,9.541880717733875e-05,6.252012553886743e-06,0.9994562268257141,4.5625046141140047e-07,3.306800238078722e-07,6.941282890693401e-07,6,rana_clamitans_s_000231.png
0.001155437552370131,0.00015676887414883822,4.058668127981946e-05,2.581003172963392e-05,1.743008624544018e-06,9.141026566794608e-06,7.038075295895396e-07,4.570872533804504e-06,0.9985795021057129,2.5750656277523376e-05,8,outboard_s_000024.png
0.0001643235154915601,0.00020765227964147925,0.0218144990503788,0.06443264335393906,0.005167932715266943,0.25790390372276306,0.009582282975316048,0.6401556730270386,0.00024731148732826114,0.00032378529431298375,7,stud_mare_s_001059.png
0.0005174503894522786,9.725966265250463e-06,0.0384710393846035,0.0223642960190773,0.8880564570426941,0.007277899421751499,0.009643797762691975,0.03315453976392746,0.00037357027758844197,0.00013123382814228535,4,odocoileus_hemionus_s_000321.png
0.9896863102912903,1.7938879270928965e-09,0.010215853340923786,7.677853091081488e-07,1.9280641083696537e-07,6.648761097238776e-09,1.7209650371441398e-09,6.384049555663296e-08,9.667398262536153e-05,3.870401599215256e-08,0,stealth_bomber_s_001353.png
0.010836528614163399,0.00011868880392285064,0.018713612109422684,0.0036201837938278913,0.006089408881962299,0.00028585962718352675,0.9522272944450378,1.5507937405345729e-06,0.008057821542024612,4.908297341899015e-05,6,green_frog_s_001459.png
1.7127280216300278e-07,1.7946433185020427e-12,0.9999964237213135,1.7084302044167998e-06,8.914845466279075e-07,2.4518163854736486e-07,4.911568112220266e-07,1.0487913471024513e-07,1.3032014578584494e-08,7.459909912022056e-10,2,dunnock_s_000063.png
0.0010711719514802098,0.8831141591072083,0.0014713606797158718,0.000862131651956588,5.37759879080113e-05,0.0008108046604320407,0.0033891324419528246,1.5359370081569068e-05,0.003681974718347192,0.10552999377250671,1,car_s_000246.png
0.007657128851860762,0.000420930067775771,0.011563953943550587,0.11441188305616379,0.2474966049194336,0.038128580898046494,0.0017739495960995555,0.5737654566764832,0.001225362648256123,0.003556241048499942,3,cat_s_000138.png
0.9938680529594421,2.2814487010691664e-07,0.0037744909059256315,0.00017473360639996827,4.315953265177086e-05,7.019832082733046e-06,1.5835306612643762e-06,1.6550286090932786e-05,0.0020946997683495283,1.958629218279384e-05,0,attack_aircraft_s_000114.png
0.00016754359239712358,4.7346078645205125e-05,0.006083312444388866,0.12995271384716034,0.5996475219726562,0.007491106167435646,0.00010158806253457442,0.2558109164237976,0.00013725608005188406,0.0005606781342066824,4,moose_s_000121.png
0.0005001653917133808,0.0002908238675445318,0.004230366554111242,0.009923654608428478,0.0011824584798887372,0.009842573665082455,0.973406195640564,0.00030208611860871315,0.00015966697537805885,0.00016208781744353473,2,bird_s_000109.png
0.13043302297592163,0.052976444363594055,0.03140794858336449,0.09481435269117355,0.018662501126527786,0.12440087646245956,0.004760710056871176,0.5153299570083618,0.01649566926062107,0.010718518868088722,7,lippizaner_s_001814.png
