20,3,0,3,0,1,brokebitchcanttellmenothing,0.058424454,0.7714873,0.17008826
21,3,0,3,0,1,cancelthatbitchlikeNino,0.056171868,0.77685523,0.16697285
22,3,0,3,0,1,cantyouseethesehoeswontchange,0.05451303,0.7817002,0.16378671
23,3,0,3,0,1,fucknothatbitchdontevensuckdick128514128514128514theKermitvideosbouttofuckIGup,0.06938545,0.74671185,0.18390276
24,3,0,3,0,1,gotyabitchtiptoeingonmyhardwoodfloors128514httptcocOU2WQ5L4q,0.06826661,0.7468723,0.18486108
25,3,0,2,1,1,herpussylipslikeHeavendoors128524,0.0604464,0.7666941,0.17285956
26,3,0,3,0,1,hoewhatitshittingfor,0.06641899,0.7503618,0.18321918
27,3,0,3,0,1,imetthatpussyonOceanDrigavethatpussyapill128524,0.06943239,0.74604696,0.18452063
28,3,0,3,0,1,ineedatrippybitchwhofuckonHennessy,0.05951068,0.7701685,0.17032087
29,3,0,3,0,1,ispendmymoneyhowiwantbitchitsmybusiness,0.067410894,0.7512184,0.18137074
30,3,0,3,0,1,itxtmyoldbitchmynewbitchpussywetter,0.055530936,0.7794515,0.16501755
31,3,0,3,0,1,idsayimbacktotheoldmebutmyoldbitcheswouldgetexcited128524,0.067982525,0.7488971,0.18312038
32,3,0,3,0,1,ifyouaintboutthatMurderGamepussyniggashutup,0.06283265,0.76268,0.1744874
33,3,0,3,0,1,ifyouretoesaintdoneyoupussystinks,0.056213174,0.7781952,0.1655916
34,3,0,3,0,1,imdonewithbitterbitchesitsawrapforthatifyouaangrybirdtheresaappforthat,0.08132662,0.7192744,0.19939895
35,3,0,3,0,1,isthatyabitch,0.053336028,0.78533465,0.16132922
36,3,0,3,0,1,itaintnothingtocutabitchoff,0.056465782,0.77703047,0.16650376
37,3,0,3,0,1,jusmeetsonnowheyamaneassbitchesShots,0.06783561,0.7497697,0.18239473
38,3,0,2,1,1,lamescryingoverhoesthatstearsofaclown,0.064409055,0.7568591,0.17873183
39,3,0,3,0,1,likeSnoopsaidin94wedontlovethesehoes,0.06087668,0.76688623,0.17223708
40,3,0,1,2,2,mommasaidnopussycatsinsidemydoghouse,0.062175002,0.762019,0.17580603
41,3,0,3,0,1,mosthatedbutthehoesfavorite2MWSevenOnehttptcoBMdSVMc3rC,0.066271186,0.7508396,0.18288921
42,3,0,3,0,1,nicegirlsbadmakemegetnaughtyBadyellohoerealnicebodyDownsouthchicklikeemrealthickhttptcobzRDl3kF7U,0.08598333,0.7079747,0.20604204
43,3,0,3,0,1,pimpsuppimpsuphoesdownFuturevoice,0.06276954,0.76081383,0.17641658
44,3,0,3,0,1,postapictureofthatpussyget200likes,0.06273655,0.76079166,0.17647178
45,3,0,3,0,1,pussyisapowerfuldrug128517HappyHumpDayhttptcoR8jsymiB5b,0.069381796,0.74385667,0.18676156
46,3,0,3,0,1,quickpieceofpussycallitadriveby,0.06616419,0.7522308,0.18160498
47,3,0,3,0,1,runningroundherelikesomebrandnewpussythatsbouttogetfucked,0.066062,0.7534854,0.18045263
48,3,0,3,0,1,thesebitchesevenworsttheyllsendthemguysforyou,0.06742564,0.75120056,0.18137375
49,3,1,2,0,1,thesehoeslikeniggasthatspendmoneynottalkboutit,0.061909147,0.7631373,0.17495358
50,3,1,2,0,1,wedonttrusttheseniggasallthesebitches,0.056535598,0.7775369,0.16592753
51,3,0,3,0,1,yallniggasbcuffinghoescauseyallaintneverhavebitches,0.059991326,0.76758915,0.17241953
52,3,0,3,0,1,youdodgeabullet1285178220DaRealKhaAlldabitchesIcutoffpregnantorboundtobethankGod1285918221,0.07398851,0.7343464,0.19166505
53,3,0,3,0,1,youngPillChamberlainthesebitcheslovemymusic,0.06309461,0.76123774,0.17566767
54,3,0,2,1,1,128514128514128514128514128514128514128514128514128514128514128514VandalSavage_TeannaTrumpprobablycleanerthanmostofthesetwitterhoesbut,0.06395135,0.7590253,0.17702328
55,3,0,3,0,1,128514128514128514128514128514128514128514128514128514128514DaHomieFuzzGayniggascouldntwaittoactlikebitchestonight,0.06111299,0.7661343,0.17275266
56,3,0,3,0,1,128514128514128514The_ParadoxAndimastealhiscatnreplaceitwithapitbull128514128514128514128514RT80sbaby4lifeThe_ParadoxHeabitchyoushoulddoit,0.07819031,0.7252919,0.1965178
57,3,0,3,0,1,amphesgonealwaysbeahoe,0.055689782,0.7775439,0.16676626
58,3,0,3,0,1,SonofabitchtookmyTicTacsIlikethismovie,0.06286292,0.7596426,0.17749447
59,3,0,3,0,1,AllIwannadoisgetmoneyandfuckmodelbitchesRussellSimmons,0.074051395,0.73487335,0.19107519
60,3,0,2,1,1,2015seniorprobsIprobablywouldn8217tmindschoolasmuchifwedidn8217thavetodealwithbitchassteachersRetweet,0.07975698,0.7229628,0.19728029
61,3,0,3,0,1,A7XDemeryImafuckingfagtheysaid,0.06789185,0.7477996,0.18430856
62,3,0,3,0,1,ARIZZLEINDACUTFemalesthinkdatingapussyiscutenowhttptcoVxBJg26Gszhowdoesdoingthisstuffmakehimapussy,0.07700989,0.72935367,0.19363639
63,3,0,0,3,2,Addicted2GuysSimplyAddictedToGuyshttptco1jL4hi8ZMFwoofwoofhotscallylad,0.07427218,0.73485893,0.19086894
64,3,0,3,0,1,AdoreBellaaaHaveyaeveraskedyourbitchforotherbitcheskanyevoiceYes,0.06833189,0.74800885,0.18365929
65,3,0,3,0,1,AdoreZoeyHowugonebringursidebitchtoagamewhereYouknowYagffriendsat128553128553128553128553ISWEAR,0.07715312,0.7276777,0.19516917
66,3,0,1,2,2,AllAboutManFeethttptco3gzUpfuMevwoofwoofandhotsoles,0.07558631,0.73051643,0.19389726
67,3,0,1,2,2,AllyhaaaaaLemmieeataOreoampdothesedishesOneoreoLol,0.070634134,0.7420762,0.1872896
68,3,0,3,0,1,Almightywayne__JetsAndASwisherGook____bitchfuckuhttptcopXmGA68NC1maybeyoullgetbetterJusthttptcoTPreVwfq0S,0.08369319,0.7125005,0.2038062
69,3,1,2,0,1,Almightywayne__FuckRedMalonemanbitchassniggahcouldyoupleaseusecompletesentences,0.071589574,0.7424027,0.18600777
70,3,0,0,3,2,ArizonasFinest6Whytheeggplantemojidoeyhesayshelookedlikescreamlmao,0.07396879,0.73456883,0.19146235
71,3,0,3,0,1,AutoWorIdHennesseyVenomGT128584httptcoi8eGMnKaJ9thatsonesexybitch,0.06599791,0.75386506,0.18013695
72,3,0,3,0,1,BOSSBYTCHHHimsehmepussywetterthenashowercurtainahmesehwetnessltlmao,0.065578185,0.7525201,0.18190178
73,3,0,3,0,1,BRO_HEN314EaglesnationandeveryEaglesneedtoseethatpicIjustpostedbecausethatbitchjustsaidthemostracistshit,0.08105126,0.720127,0.19882174
74,3,1,2,0,1,BVSEDCHINKYofuckskateboardingallyallsomewoodpushingfaggotsmanballislifehttptcoVBCzP6HMT7AmJemieBenn,0.078644894,0.72379905,0.19755603
75,3,0,1,2,2,BabyAnimalPicsbabymonkeybathtimehttptco7KPWAdLF0RAwwwweThisissooooADORABLE,0.07769626,0.72633636,0.19596736
76,3,0,3,0,1,BaylaaGottaBody128514128514128514128514IaintshitDamnSkippylol,0.057392932,0.7735664,0.16904059
77,3,1,2,0,1,BeEasyJrizzyueverkillaantonthesidewalkandthinkdamnwhatifthatniggawasonhiswaytogetsomepussyNobsmustbgt30chance,0.09034848,0.69912475,0.21052678
78,3,0,3,0,1,BeenBasedB_KudaBrazyyhttptcoLuUBGL9Y5u0rings0mvps0bitcheslol,0.06921577,0.746865,0.18391927
79,3,1,2,0,1,BeenFLYnSoloppltalkbadabouttheghettohoodbutasakidgrowingupaniggahadfunnnnnnn,0.06917269,0.74687093,0.18395631
80,9,0,7,2,1,BestProAdviceThefactsontattoostattoohttptcoZwnbhpDZ8ehesapussywithnottattooingthemnipples,0.07289003,0.7395182,0.18759176
81,3,0,3,0,1,Bill215_128175128175128175RTnel_aydenBitchesbewantingtoactlikeniggassobad128553128553128553thatshitaintcuteeeeebutniggasactlikebitches,0.06510714,0.75730455,0.1775883
82,3,0,3,0,1,BitchJones92GetworshipingbitchhttptcoR37CejCjouwoofwoof,0.06745777,0.74955046,0.1829918
83,3,1,2,0,1,BlackChiquititaWowRTthatmanpalmerImlostArethosebuttcheekpiercingshttptcoyn6guyOUQ6yeahshesahoe,0.0715813,0.7405217,0.18789695
84,3,0,3,0,1,BlackNerdJadeOksisShedratherbeabrokebitchshrugsshellhavetotellmehowitworksforher,0.07780114,0.72655475,0.19564417
85,3,2,1,0,0,Blackman38TideWhaleLookyHereHowdyDowdy11queergaywad,0.06409852,0.75745946,0.17844197
87,3,0,3,0,1,BrokenPiecesmscItsNotAdamfaggotreadmytweetsafterdatkitwasntevenfunnylol,0.08189627,0.7176483,0.20045541
88,3,0,3,0,1,BrosConfessionsThisbitchwassoungratefulhttptco06e77bGwbxfrLULWHORE,0.07129714,0.7396031,0.1890998
89,3,0,3,0,1,CASHandBOOBIESIbeenkidnappedyobitch,0.05413663,0.7823178,0.16354558
90,3,3,0,0,0,CB_Baby24white_thunduhalsarabssshesabeanersmhyoucantellhesamexican,0.075976536,0.7295896,0.19443393
91,3,1,2,0,1,CCobeyAydanMcCoyhappybirthdaynigsThanksyo,0.06584491,0.75207794,0.18207718
92,6,1,5,0,1,CHlLDHOODRUINERwhenurteachertellsuthatuhavehomeworkhttpstcoRKk5vawIj1thisbitchneedtogo,0.07224792,0.7407298,0.18702236
93,3,1,2,0,1,CaelanG1522EdHamCaelanG15thatniggawaseatingthathoelolHellYealoljohnPaulniggasaidjohnpaulhttptcoOSIpBKPr9h,0.08582058,0.70796835,0.20621108
94,3,0,3,0,1,CanIFuckOrNahWhatwouldyallliluglybaldheadedbitchesdoiftheystopmakingmakeupampweave,0.07472327,0.7340615,0.1912153
95,3,1,2,0,1,CarelessOne92LeafsbetterwinthisdamngamesoIcangoriotandshitEarlyChristmasyoubetterstartlootingmynig,0.08109435,0.7209375,0.19796817
96,3,0,3,0,1,CauseWereGuysGoingbacktoschoolsucksmoredickthanthehoeswhoattendit,0.07593155,0.7306822,0.19338627
97,3,0,3,0,1,CauseWereGuysOnmywaytofuckyobitchhttptcoj906T5zE2Rmeasa9yearold,0.075036,0.7322733,0.19269067
98,3,0,3,0,1,CeleyNicholewhite_thunduhhowcomeyouneverbringmefoodidonthaveacarretard,0.076315574,0.72866696,0.19501752
99,3,0,3,0,1,ChadMFVerbeckIfRichnowdoesntshowupwithhellatinderhoesImnothisfriendanymorechillIbroughtlikelike8prople,0.08013756,0.72260815,0.19725432
100,3,1,2,0,1,ChandlerParsonsHowboutthemCowboysShutuppussy,0.059781,0.77010137,0.17011769
101,3,0,3,0,1,ClicquotSuaveLMAOOOOOOOOOOOthisniggaKrillz_Nuh_CarehttptcoAAnpSUjmYIltbitchwantlikesforsomedepressingshitfoh,0.07425775,0.73568517,0.19005708
102,3,0,3,0,1,Coley_Ceelil_aeriigirlyouknowIwasspittingthatGshittoyouampyouwasgoinglbvsbitchplz,0.06874007,0.7481252,0.18313482
103,3,0,3,0,1,Coley_CeeLetmemakeacoupletweetsoffcuzzopagesoIwontgetintwitterjaillmaobitchdonttrickmeagain,0.082346536,0.7182043,0.19944912
104,3,0,2,1,1,ComedyPostsHarlemshakeisjustanexcusetogofullretardfor30seconds,0.086369544,0.7084619,0.20516859
105,3,0,3,0,1,ComedyTruthamenmiley128591httptcoP2Kb2tfyxrokaybutshedontneedtoactlikeahoejustbcshesemotionallydamagedfoh,0.07581888,0.7321529,0.19202828
106,3,0,3,0,1,CoryBandzhavingoneloyalfemaleiswayyyyybetterthanhavinghoesidc128175,0.0685759,0.7488891,0.182535
107,3,0,3,0,1,CrhedrysPussylickingpussymeowmeowStopWhitePeople2014128049httpstcoKeegDCjS5K8221128533,0.06769011,0.7487785,0.1835313
108,3,0,3,0,1,DBAB_HollowayCheckoutour12thmanCowboysNationevenwithallthosefaggotnyfansinthestands,0.094641246,0.6900174,0.21534133
109,3,0,3,0,1,DGotBricksWhathappentothemvixenentbitchestheygotranandthrewtothesidelikeafoothillbitch,0.062184498,0.7637929,0.17402264
110,3,0,3,0,1,DaeDaviDaviewhite_thunduhimthebitchokaynudespat128554128527128056wow,0.070933394,0.7428093,0.18625732
111,3,3,0,0,0,DevilGrimzVigxRArtsyourefuckinggayblacklistedhoeHoldingoutforTehGodClananywayhttptcoxUCcwoetmn,0.078632146,0.72355735,0.19781044
112,3,0,3,0,1,DiamondLoudKushThefuckbewrongwiththesebitchesNobodyknows,0.0587516,0.7707805,0.17046793
113,3,0,3,0,1,Dietrich1892Yallshutuppmakemebitch,0.06015455,0.76865333,0.17119211
114,3,1,2,0,1,DionaIrishIhateaImpregnanttypeofbitch,0.05739481,0.77392006,0.16868512
115,3,0,3,0,1,DoYou_QGotbitchesintheDMbutIdonteverreademwhichisyyourtop3,0.07731414,0.7274689,0.19521692
116,3,0,0,3,2,DomWorldPeaceBaseballseasonforthewinYankeesThisiswherethelovestarted,0.08002874,0.7225818,0.19738942
117,3,0,3,0,1,DommoneekLittlestupidasbitchIdontfuckwithyoooooouuuu,0.06107994,0.76531816,0.17360188
118,3,0,3,0,1,DreadheadArishereallyaskedmethatdeadassseriousthoallicouldsaywasbitchwheetLOL,0.06733467,0.751654,0.18101129
119,3,0,0,3,2,DunderbaIlImanearlybirdandImanightowlsoImwiseandhaveworms,0.08031439,0.7186998,0.20098588
120,3,0,1,2,2,EdgarPixarOverdosingonheavydrugsdoesntsoundbadtonightIdothatpussyshiteveryday,0.06793732,0.74903053,0.18303213
121,3,0,0,3,2,El_Grillo1PitBullsPhotographedAsLovelyFairyTaleCreatureshttptcoQ0Sm89oOLh8221Theyarefairytalecreatures,0.08947678,0.70027274,0.21025038
122,3,0,3,0,1,Ferocious_Ghost1stName_BravoAwfagdonttweetawtomelol,0.072143406,0.73883164,0.18902494
123,3,0,0,3,2,FloKid88AslongastheLakerstrashfromnowonIcouldcarelessAndthatsrealCCBENBALLERhahaha,0.09138675,0.6976357,0.2109776
124,3,0,3,0,1,Frosstyy_h0rheydIdidntsayanythingthokissmethenfaggot,0.069643214,0.7444624,0.18589443
125,3,0,0,3,2,FunnyPicsDepotthistheIplaysoccercheatongirlsandwearkhakicolouredcargoshaircuthttptcoZUai7qWBIR128514yup,0.08652168,0.70824224,0.20523608
126,3,0,3,0,1,G27StatusIcouldgoforafatassbitchonmylapsame,0.06364021,0.7602254,0.1761343
127,3,0,3,0,1,GEDMelle17missedcalls128544128545DasyoPObitchtwitterfinnabescreamnFreeMoneyMelle,0.07025437,0.7445068,0.1852388
128,6,0,6,0,1,GTM_AlYasidebitchgottaknowitsrulestothisshitanybodyaskyoumycousinfromjerseythinkinboutmovinglmmfao128514128514128514128514,0.072355896,0.7401916,0.18745254
129,3,0,3,0,1,GagaTom18220MaleFoot3Amolospieshttptco4QE1hDkK8i8221fuckyeah,0.06956994,0.74537003,0.18506005
130,3,0,3,0,1,GirlThatsVonteThesehoesbethinkingMeatwontslaptheyass128564128075ainnabruh,0.07326493,0.7373551,0.18937998
131,3,0,3,0,1,GirlThatsVonteYallbitcheswitnoedgesbedoingthemosttalking1285531285649995128514128514128514,0.06402769,0.7587677,0.17720465
132,3,0,3,0,1,GirlThatsVonteYallstillgoingtrickortreatingthisyearornahhellyeahimabedasweettoothbanditstealbitchesbagsnshit,0.07433558,0.7357557,0.18990874
133,3,0,3,0,1,GirllssuesIwannahavesexwithmymomfuckherrightinthatpussywhereIcamefromdamnyougothackedlikefuck,0.06869189,0.7487469,0.18256122
134,6,0,6,0,1,Gizzy_Jones94Ifshekissuwithhereyesopenwatchthatbitchlmfao,0.06409884,0.7589452,0.17695598
135,3,0,3,0,1,GoofstroopYouawouldacouldashouldaasshoe128563128586,0.067941196,0.74812436,0.18393436
136,3,0,3,0,1,Gotti_LTFHappyBdayBitchAssNiggaJetsAndASwisherpreciatethatbitchrollup,0.06141623,0.76620495,0.17237881
137,3,0,3,0,1,HBMostDope1JayeePipinHoesusedtosendthatbitchup,0.05673467,0.7778097,0.16545568
138,6,0,6,0,1,HBMostDopeUglybitchesbelikeImmyownWCWduhbitchyouaintnobodyelses128514128514,0.06152373,0.76499224,0.17348409
139,3,1,2,0,1,HaloTGMG1stName_BravoniggayouknowwehackysackhoesnahIthrownolookpasseslmao,0.0756783,0.730276,0.19404572
141,3,1,2,0,1,HeartlessFuckGladImgettingouttaAtlantaNothingbutabunchofniggasinampouttajailampdumbbitcheswithmadkidsfuckinem,0.0844056,0.7127502,0.20284423
142,3,0,1,2,2,HermosaAlmaThisisntghettoitssmarthttpstcoMPAzQ3JswfImdoingthisidc,0.07577701,0.73087364,0.19334933
143,3,0,2,1,1,HiImJoriBIwouldwifeahoeonlycuzwewouldntcarethatwecheatingineachotherwhyforcetherelationshipinthefirstplace,0.087312,0.7053229,0.20736502
144,3,0,3,0,1,HornyFactsBeingsingleisntanexcusetobeahoeTheOneMiss_Luu,0.07156531,0.74054277,0.18789183
145,3,1,2,0,1,HoskinsTy96Whiteboypowerbitchblackpowerbitch,0.056873914,0.7770401,0.16608593
146,3,0,3,0,1,Hudgens_11LetsgetdrunkgetblowedspitshitsparkbluntsampfuckhoesBrowhitedudeshavenochill,0.07484498,0.73311377,0.19204123
147,3,0,3,0,1,IScoutGirlsverbally_abruptbitchwhereubeenAroundtheworldandbackWhereyoubeen,0.07333745,0.73645097,0.19021165
148,3,0,3,0,1,ItsYahBoiRayanelyloveifIdontgetmydicksuckedatyopartybyabadbitchImfrgonesetitoff128514128514128514128514byanelylove,0.06711072,0.7509306,0.18195876
149,3,0,2,1,1,ItsyesieoomfissoooocuteButheprobablyhashoesonhimalot,0.07330755,0.73631066,0.19038178
150,3,0,3,0,1,JAYten9Ineverycartoontheirsalwaya_nuffsaid15savingthesehoeslmaohttptco9uKD8wtZ6xlmaodamncaptainSaveAHoe,0.074114926,0.7345936,0.19129156
151,3,0,1,2,2,JReeboWhowantstogettherenoseinthesebadboisthenscallychavsockfetishstinkinghttptcoFeQxgN0W6Ihotsoxandlegs,0.0929007,0.6938918,0.21320745
152,3,0,3,0,1,JamesyNBAIwishIwasabitchlikemybrotherkeezy128530ooooowIbetyoudo,0.071399085,0.74168533,0.18691558
153,6,0,6,0,1,JasminePoreIfyoudressedupasacatforHalloweenyouarebasicorapussy,0.06559262,0.7550297,0.17937765
154,4,0,4,0,1,JewelxoCanpornhubjustgetagamingstreamfeaturesothesedumbbitchescangtfoPornhubgetonitKatielt3,0.08780136,0.70395267,0.20824598
155,3,0,3,0,1,JoeBuddenstopbeingscaredtochokeherduringsexubitchassniggasShe8217lllikeitSaystheguywhohitswomenoutofbedFOH,0.094415486,0.69158095,0.2140036
156,3,0,3,0,1,Johnny55Perezwhite_thunduhhawelliguessImakethemhoesloyalbrotheyllneverbeloyalthatytheyhoesmynig,0.070896536,0.74385756,0.18524596
157,6,0,6,0,1,KazAtta1TAKEHOVOhmanits5amyouoffamollyhowherethefuckyaseedatfixed,0.08008523,0.7212385,0.19867632
158,3,0,3,0,1,KelsieBelsiYourenotamanifyourefertoeverygirlasabitch,0.059015404,0.7707785,0.17020611
159,3,0,3,0,1,KeyshawnSwagLmfaothiscatstartedbeatingtheshitoutofmemyniggafinallygotsomepussyMYNIGGA,0.06751805,0.75174606,0.18073584
160,3,0,1,2,2,KeyshawnSwagPeeluppeelupbringitbackuprewindbackwhereImfromtheymoveShaqfromthelineooooowwhotfsaidthattrash,0.09901292,0.68137044,0.21961664
161,3,0,2,1,1,KingCuh16stanleysioioalurecordhovinesaipehahahahalolanywaaaaaayshaha,0.08256859,0.7163484,0.201083
162,3,0,3,0,1,KingHendo95VonDreaamnawitsmyoldtapenewcovermyupcomingmixtapeisKingOfTheHillYeahImwaitingonthathoeMayne,0.083120786,0.7152457,0.20163354
163,3,0,3,0,1,KingTeej_Oldirtyfootassbitchesthiswastoofunnytome,0.06847895,0.7487581,0.18276298
164,3,0,3,0,1,King_Shawn_6white_thunduhthatswhereIgetmyyellowflagsforbeingamazing128079128524HELLYEAHNIGGY,0.08260414,0.71683455,0.20056131
165,3,0,3,0,1,KissMySmileeDontgottimeforbitchestobeactiniffy,0.06398384,0.7575617,0.17845443
166,3,0,0,3,2,KnightfanNealUCFPINKPARTYcomeonstayaliveknightsnationThisisstilltheearlybirdspecialComeAtMeUT,0.081143074,0.7188333,0.20002356
167,3,0,2,1,1,KyraNadiya_Thesehoesaintloyalnotheyainthttptcoh1UBsVbkGlSmfhampwonderwhynobodydecentwantsthem,0.0740915,0.7371557,0.1887528
168,3,0,3,0,1,LCisTJBruhyoustudskeepthinkingImsoftashellAskyagirlhowmanytimesshescreamedshewasmybitchOhokaySTFUBYEHOE,0.07999762,0.72305673,0.19694561
169,3,0,3,0,1,LODYCASHdrypussybitchesalwaysblameitonthecondom128514128079128514128079128514,0.06464941,0.7565705,0.17878005
170,3,0,3,0,1,LUNArapsshutyobitchassuphttpstcoIemN1u0gm5128557128514,0.060887862,0.7662006,0.17291151
171,3,0,3,0,1,LaFlareGodJoshGucciManeinjailanddroppingmixtapeseverymonthandyouhoescanteventextback,0.07672013,0.72866577,0.1946141
172,3,0,3,0,1,LatrobemarkYoulovethesehoesmorethenmoneywatswrongtheseniggas,0.062295027,0.7631369,0.17456803
173,6,0,6,0,1,LeBronVuittonAloyalbitchfromtheburbswithoutdaddyissuesislikefindingaholographicMewtwosoundinglikemeovertherelol,0.084479004,0.7127861,0.20273498
174,3,0,3,0,1,LiLFridayHOEEasycumeasyhoeThatsafact,0.063945465,0.75642186,0.17963271
175,3,0,3,0,1,LifeAsBrosCharlieSheenistoorealhttptcogGGdK3kOV7majorfuckingrespectforCharlieSheen,0.09737092,0.6852405,0.21738854
176,3,0,3,0,1,LightskingawddWishIhadabae128533Yougotallthehoestho,0.060619067,0.76574045,0.17364046
177,3,0,3,0,1,Lil_Mike_12Fucktwerkingbitchcanyoucook,0.06424046,0.7582725,0.17748696
178,3,0,3,0,1,LinniekravitzWesGodLaFlarebitchwtfhttptcoDaSmycxODB,0.06049981,0.7647597,0.17474052
179,3,1,2,0,1,Lipe_the_Great8220h0rheydLipe_the_GreatShutupzoefightmepussy8221forzoeImgoodmanYouaregoodmaamMovealongnow,0.088199586,0.70381,0.2079904
180,3,0,3,0,1,LolaaIsDopeLmaofuckingsnakebitchesem,0.06336109,0.7591698,0.17746906
181,3,0,3,0,1,Loveable_AizahBigbootyhoeseverywheresheesh128525damn127807128064127807,0.068553865,0.74630535,0.18514076
182,3,0,0,3,2,MLBNetworkStaytunedtoMLBNetworkforanupdateonthereportthatYankees1Bteixeiramark25willbeout810weeksdliming35bum,0.09080755,0.7001042,0.20908831
183,3,0,0,3,2,M_Rad8220DezDLTIplaysoccercheatongirlsandwearkhakicolouredcargoshaircuthttptcotYCIhD6PkW8221yeslmfaosoccerboy_04,0.09021317,0.6998745,0.20991227
184,3,0,3,0,1,MadFlyentistOregonchokeseveryyeargetoffthefieldtrashassprogramRFT,0.081868544,0.71839625,0.19973518
185,3,0,3,0,1,MannyDieselDefnotcowboylolRTArtofFloydTerrellOwenswasthebestEagleampCowboyeverdudecriedlikeabitchontvoverRomo,0.08033939,0.72155005,0.19811052
186,3,3,0,0,0,MarkRoundtreeJrLMFAOOOOIHATEBLACKPEOPLEhttpstcoRNvD2nLCDRThisiswhytheresblackpeopleandniggers,0.092857294,0.6934833,0.21365942
187,3,0,3,0,1,Master11_20ToLife_GabrielaStarrHowcouldudothistomebitchpotent,0.06391961,0.75961477,0.17646563
188,3,0,1,2,2,MaxMayo77httptco3Jk4kR44X3apissedladpastoutIwouldlickhisdirtysoleswhileheslept,0.09090642,0.6989654,0.21012817
189,3,0,1,2,2,MaxMayo77httptcoPrrskknqRvlovefratboywsoftlongsoles,0.08111962,0.7193067,0.19957364
190,3,0,1,2,2,MaxMayo77httptcoXpSC3makgJsexyladwithhotsolesandarches,0.08167908,0.71674436,0.20157658
191,3,0,3,0,1,MegamindNickwhite_thunduhnahfamIgottacheatwiththehoesdependsonthefemaleifeel,0.07748136,0.72781837,0.19470032
192,3,0,0,3,2,Mesha_nojas_Vontethekidd128079128079128079128079128588Igothickslol,0.07033885,0.7426657,0.18699545
193,3,1,2,0,1,MigsmichelenThisnewtwitterisconfusingtheshitoutofmeGobacktosouthamericabitch,0.072507806,0.73996377,0.18752843
194,3,0,3,0,1,Miikito_x3TotomeansassorvaginaIthinkpussycausetotosantiislikenastypussy,0.06489976,0.75774,0.1773602
195,3,0,3,0,1,MikelaHenrybutwhatifheactuallydoeschoosetheuglybitchoveryou58381Herassmustbefat,0.06915881,0.74727213,0.18356906
196,3,0,3,0,1,MileyCyrusbitchcouldntkillmyvibeifyatried127752127752127752diswhyilovemiley,0.08147068,0.7174569,0.20107235
197,3,0,3,0,1,Montrell_ImtiredofbitchessayingIlookmean128530niggayoubigafweartightshirtsandgrimeverybody,0.08054914,0.7197375,0.19971327
198,6,0,0,6,2,MotherJones10birdsyourgrandkidsmayneverseethankstoclimatechangehttptcoXqmXHkAsWthttptcoRbITeGRnhmClimate,0.08692578,0.7054374,0.20763676
199,3,0,3,0,1,MvckFaddenStaybeautifulyoubitch,0.054177165,0.78374964,0.16207315
200,3,0,3,0,1,NICKIMINAJWutKindarpurpleCeeeleeemanthisgurlwasjusplayinonthestupidhoetrackButinstillshittedonsumgurls,0.086015776,0.708802,0.20518221
201,3,0,3,0,1,NastyCopperMoneygettingtallerandbitchesgettingblurry,0.06061241,0.7657598,0.17362772
