0,1,2
0,1,2,5
0,1,2,3
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5,10
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2
0,1,2,3
0,1,2,3,5
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,3
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2,3
0,1,2
0,1,2,5
0,1,2,5
0,1,2,3
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2
0,1,2,3
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,3
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2,3
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,3
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2,8
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2,3
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3,5
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2
0,1,2,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2
0,1,2,3
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,3
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3
0,1,2,3,5
0,1,2,3,5
0,1,2,3,5
0,1,2,3
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,5
0,1,2,3,5
0,1,2
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2
0,1,2,3,5
0,1,2,5
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,5
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2,3,5
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2
0,1,2,3,5
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7,11
0,1,2
0,1,2,5
0,1,2,5
0,1,2,3
0,1,2,3
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,5
0,1,2,3
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2,3
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,5
0,1,2,3,5
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2
0,1,2,3,4,5,6,7,8
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3
0,1,2,3,5
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2,3
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,5,6,7
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5,7
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,5
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5,6
0,1,2
0,1,2,5
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2,5
0,1,2,3,5
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2,5
0,1,2,3,4,5,6,7
0,1,2,3,5
0,1,2,3,5
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,5,6,7
0,1,2
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7,10
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2
0,1,2,5
0,1,2,5
0,1,2
0,1,2
0,1,2,3,4,5,6,7
0,1,2,5
0,1,2,3
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,5,6
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,7
0,1,2
0,1,2,3,4,5,6,7
0,1,2,3,5,6,7
0,1,2
0,1,2
